roi1,roi2,voxel_idx_1,voxel_idx_2,gsp1000_mf_AvgR,yeo1000_dil_AvgR,diff
medulla,lateral_ventricle,[65 27  9],[51 74 40],0.017826100811362267,-0.012888804078102112,0.03071490488946438
medulla,lateral_ventricle,[64 28  9],[38 49 47],-0.05820711329579353,-0.02141515724360943,-0.036791956052184105
medulla,lateral_ventricle,[42 34  8],[47 62 45],-0.03213873505592346,-0.025065649300813675,-0.007073085755109787
medulla,lateral_ventricle,[46 42 10],[36 50 46],0.02773706056177616,0.011880183592438698,0.015856876969337463
medulla,lateral_ventricle,[26 29  7],[47 66 43],-0.008495882153511047,0.0028909160755574703,-0.011386798229068518
medulla,lateral_ventricle,[35 32  6],[42 70 39],0.01566198840737343,-0.017825571820139885,0.03348756022751331
medulla,lateral_ventricle,[53 35  9],[41 71 41],0.004086905159056187,-0.04634290188550949,0.05042980704456568
medulla,lateral_ventricle,[38 39  9],[43 65 44],-0.04034959524869919,-0.028983885422348976,-0.011365709826350212
medulla,lateral_ventricle,[56 36  6],[49 49 45],0.018422255292534828,0.0042009721510112286,0.0142212831415236
medulla,lateral_ventricle,[37 23 11],[52 58 49],-0.044821951538324356,0.003654849249869585,-0.04847680078819394
medulla,lateral_ventricle,[45 43 11],[43 73 40],0.006976196076720953,0.015543829649686813,-0.00856763357296586
medulla,lateral_ventricle,[32 33  7],[51 70 45],0.01718689687550068,-0.015599940903484821,0.0327868377789855
medulla,lateral_ventricle,[48 23 12],[38 48 45],0.01268076989799738,0.011603472754359245,0.001077297143638134
medulla,lateral_ventricle,[53 22 12],[39 57 48],-0.020943114534020424,0.0076484717428684235,-0.028591586276888847
medulla,lateral_ventricle,[39 34 10],[33 44 44],-0.01650312915444374,0.027374107390642166,-0.04387723654508591
medulla,lateral_ventricle,[44 43 11],[54 47 44],0.03230802342295647,-0.006300484761595726,0.03860850818455219
medulla,lateral_ventricle,[33 24 11],[60 35 39],0.02370864897966385,-0.004004727583378553,0.027713376563042402
medulla,lateral_ventricle,[57 18 19],[37 46 47],-0.04803908243775368,0.0287068672478199,-0.07674594968557358
medulla,lateral_ventricle,[54 26  9],[43 57 46],0.05371963977813721,0.03441871330142021,0.019300926476716995
medulla,lateral_ventricle,[33 32 16],[41 60 48],0.019242269918322563,0.0243064071983099,-0.005064137279987335
medulla,lateral_ventricle,[40 26 10],[47 67 40],-0.03532234951853752,-0.04269309341907501,0.007370743900537491
medulla,lateral_ventricle,[52 35  8],[60 38 38],0.07838635891675949,0.06503868848085403,0.013347670435905457
medulla,lateral_ventricle,[44 44  9],[36 45 42],0.02693636156618595,-0.025154506787657738,0.05209086835384369
medulla,lateral_ventricle,[48 43 14],[44 62 45],-0.009080211631953716,-0.05592385306954384,0.04684364143759012
medulla,lateral_ventricle,[42 27 13],[53 49 47],-0.00702019315212965,0.011999867856502533,-0.019020061008632183
medulla,lateral_ventricle,[65 44 14],[42 65 37],-0.015705130994319916,0.002610905794426799,-0.018316036788746715
medulla,lateral_ventricle,[28 30  7],[38 46 44],0.032633502036333084,0.03305773064494133,-0.00042422860860824585
medulla,lateral_ventricle,[49 21 14],[51 47 45],0.002868373179808259,-0.0029885496478527784,0.0058569228276610374
medulla,lateral_ventricle,[26 35  7],[54 52 48],-0.005043350160121918,0.0028086479287594557,-0.007851998088881373
medulla,lateral_ventricle,[50 37  5],[30 40 37],0.030527252703905106,0.03492660075426102,-0.004399348050355911
medulla,lateral_ventricle,[41 43 16],[30 42 37],0.07383082807064056,0.01592743583023548,0.05790339224040508
medulla,lateral_ventricle,[47 31 11],[43 67 39],-0.03846072405576706,-0.03497498109936714,-0.0034857429563999176
medulla,lateral_ventricle,[45 42 12],[56 41 44],0.02564176544547081,0.04486214742064476,-0.01922038197517395
medulla,lateral_ventricle,[48 36  4],[42 63 43],-0.030183888971805573,-0.01573633961379528,-0.014447549358010292
medulla,lateral_ventricle,[39 24 10],[41 64 43],-0.010849094949662685,-0.0020457301288843155,-0.00880336482077837
medulla,lateral_ventricle,[47 44 14],[60 37 40],0.08386772871017456,0.03648557886481285,0.04738214984536171
medulla,lateral_ventricle,[35 29  9],[47 54 47],0.011322504840791225,-0.011818084865808487,0.023140589706599712
medulla,lateral_ventricle,[47 41 13],[52 58 49],0.052300337702035904,0.03477726876735687,0.01752306893467903
medulla,lateral_ventricle,[46 27 13],[49 59 46],0.018458735197782516,0.007178805768489838,0.011279929429292679
medulla,lateral_ventricle,[42 34  5],[42 64 40],-0.022781014442443848,-0.017800113186240196,-0.004980901256203651
medulla,lateral_ventricle,[44 25 14],[42 57 46],0.02906482107937336,0.014334204606711864,0.014730616472661495
medulla,lateral_ventricle,[36 23 10],[41 61 45],0.054316628724336624,0.01610884815454483,0.038207780569791794
medulla,lateral_ventricle,[51 33 17],[48 63 44],-0.0386030487716198,-0.023974690586328506,-0.01462835818529129
medulla,lateral_ventricle,[45 43  7],[49 67 44],0.009865885600447655,-0.012351207435131073,0.022217093035578728
medulla,lateral_ventricle,[36 31  7],[46 72 41],0.02637104131281376,0.031406402587890625,-0.005035361275076866
medulla,lateral_ventricle,[48 25 12],[34 43 44],0.0027189457323402166,0.010150404646992683,-0.007431458914652467
medulla,lateral_ventricle,[28 31  6],[50 71 42],0.019554559141397476,0.009670187719166279,0.009884371422231197
medulla,lateral_ventricle,[46 23 16],[39 58 48],-0.0017908072331920266,0.029585283249616623,-0.03137609048280865
medulla,lateral_ventricle,[55 32  8],[38 59 48],-0.013705485500395298,-0.006816438864916563,-0.006889046635478735
medulla,lateral_ventricle,[31 25  8],[53 47 47],-0.061632830649614334,0.001151801785454154,-0.06278463243506849
medulla,lateral_ventricle,[45 41 11],[57 37 41],0.0701962262392044,0.03436344116926193,0.035832785069942474
medulla,lateral_ventricle,[48 44 13],[48 51 46],0.05045350268483162,0.007731879595667124,0.042721623089164495
medulla,lateral_ventricle,[55 33 16],[38 52 48],0.036215636879205704,0.013974614441394806,0.022241022437810898
medulla,lateral_ventricle,[39 25 12],[55 44 42],0.022083308547735214,0.015551638789474964,0.00653166975826025
medulla,lateral_ventricle,[58 33  6],[44 68 43],-0.013435597531497478,-0.0027513557579368353,-0.010684241773560643
medulla,lateral_ventricle,[59 27  8],[56 42 43],-0.01759585738182068,0.026710014790296555,-0.04430587217211723
medulla,lateral_ventricle,[45 40 14],[36 46 43],0.04697588458657265,-0.050990667194128036,0.09796655178070068
